InteriorDesign.csv
0
Sentiment(classification='pos', p_pos=0.55078721332933289, p_neg=0.449212786670667)


1
Sentiment(classification='neg', p_pos=0.087158829886042941, p_neg=0.9128411701139556)




0.2 0.3 0.681026978392 0.318973021608
0
Designing with Salvaged Materials
Sentiment(polarity=0.34999999999999998, subjectivity=0.65000000000000002)
('Boston', '->', u'NP')
('London', '->', u'NP')
('Paris', '->', u'NP')
('Pretty', '->', u'NP')
('Finland', '->', u'NP')
('Loving', '->', u'NP')
('Steve', '->', u'NP')
('Mantle', '->', u'NP')
('February', '->', u'NP')
('Alvin', '->', u'NP')
('Budapest', '->', u'NP')
('Hungary', '->', u'NP')
('Williams', '->', u'NP')
('Pretty', '->', u'NP')
('San', '->', u'NP')
('Francisco', '->', u'NP')
('Israel', '->', u'NP')
('Texan', '->', u'NP')
('Texas', '->', u'NP')
('Chicago', '->', u'NP')
('Thai', '->', u'NP')
('Washington', '->', u'NP')
('Green', '->', u'NP')
('Williams', '->', u'NP')
('France', '->', u'NP')
('Le', '->', u'NP')
('Dublin', '->', u'NP')
('Black', '->', u'NP')
('Australian', '->', u'NP')
('Sims', '->', u'NP')
('Morocco', '->', u'NP')
('Wood', '->', u'NP')
('Budapest', '->', u'NP')
('Hungary', '->', u'NP')
('Lauderdale', '->', u'NP')
('Porta', '->', u'NP')
('Tuscany', '->', u'NP')
('Black', '->', u'NP')
('L', '->', u'NP')
('Paris', '->', u'NP')
('Alice', '->', u'NP')
('Wonderland', '->', u'NP')
('Uruguay', '->', u'NP')
('Cool', '->', u'NP')
('Williams', '->', u'NP')
('Adolf', '->', u'NP')
('Hitler', '->', u'NP')
('Jennifer', '->', u'NP')
('Lawrence', '->', u'NP')
('Guy', '->', u'NP')
('Seattle', '->', u'NP')
('Christmas', '->', u'NP')
('Sydney', '->', u'NP')
('London', '->', u'NP')
('Swing', '->', u'NP')
('Charlie', '->', u'NP')
('Timothy', '->', u'NP')
('California', '->', u'NP')
('Wood', '->', u'NP')
('Edmund', '->', u'NP')
('Sweden', '->', u'NP')
('Princeton', '->', u'NP')
('Rich', '->', u'NP')
('Villa', '->', u'NP')
('Japan', '->', u'NP')
('Don', '->', u'NP')
('Spain', '->', u'NP')
('Frank', '->', u'NP')
('Lloyd', '->', u'NP')
('Wright', '->', u'NP')
('AMA', '->', u'NP')
('Moss', '->', u'NP')
('London', '->', u'NP')
('Reno', '->', u'NP')
('Paris', '->', u'NP')
('France', '->', u'NP')
('Serene', '->', u'NP')
('L', '->', u'NP')
('Wonderland', '->', u'NP')
('Slim', '->', u'NP')
('Paris', '->', u'NP')
('Green', '->', u'NP')
('India', '->', u'NP')
('Canada', '->', u'NP')
('Lafayette', '->', u'NP')
('Paris', '->', u'NP')
('Gran', '->', u'NP')
('Guest', '->', u'NP')
('Santa', '->', u'NP')
('Spain', '->', u'NP')
('Don', '->', u'NP')
('Flor', '->', u'NP')
('James', '->', u'NP')
('Louis', '->', u'NP')
('Pretty', '->', u'NP')
('Sweden', '->', u'NP')
('Guest', '->', u'NP')
('Stella', '->', u'NP')
('Bill', '->', u'NP')
('Gates', '->', u'NP')
('Gates', '->', u'NP')
('Green', '->', u'NP')
('Emile', '->', u'NP')
('Chatham', '->', u'NP')
('Ontario', '->', u'NP')
('Nate', '->', u'NP')
('Barber', '->', u'NP')
('Amsterdam', '->', u'NP')
('Olson', '->', u'NP')
('Richard', '->', u'NP')
('Owens', '->', u'NP')
('Owens', '->', u'NP')
('Hack', '->', u'NP')
('Bright', '->', u'NP')
('Canada', '->', u'NP')
115 

14695
