1ceqya	0.378571428571	0.261904761905
1fs8rx	0.175	-0.075
nioy6	0.5	0.5
169w58	1.0	-1.0
1hmskb	0.2	0.1
1eq6mi	0.625	0.25
vl9n8	0.75	0.8
1cvkp5	0.305	0.216666666667
utyb7	0.3	0.35
1iysb2	0.6	0.7
1fxgrn	0.125	-0.125
o5wj8	0.4	0.0
1itv3w	0.25	0.05
1ar4sx	0.525	0.0833333333333
1hprk2	0.825	0.175
1g37ft	0.9	-0.5
1hcvfh	0.3	1.0
1chyv4	0.633333333333	3.70074341542e-17
15r6sj	0.288888888889	-0.155555555556
15zf4e	0.2	0.7
1js33r	0.4	0.0
1jq063	0.466666666667	0.0666666666667
1ipi34	0.619047619048	0.166666666667
1esknn	1.0	0.0
13vqbl	0.4	0.1
vkcq4	0.454545454545	0.136363636364
o1upk	0.571428571429	0.357142857143
1j1jut	0.6875	-0.3125
tu31r	0.4	-0.4
1i5rn4	0.166666666667	0.166666666667
1fd3gp	0.5	0.5
19fbxf	0.5	-0.1875
177o1e	0.6	0.3
13yit5	0.4	-0.3
12ekz0	0.3	1.0
rpomu	0.645833333333	-0.0208333333333
r6wwq	0.708333333333	0.05
mhz0v	0.185714285714	0.15
1ez9p4	0.6	0.0
1demrk	0.6	-0.35
14f53p	1.0	0.25
12pli3	0.428571428571	0.214285714286
1j2o80	0.6	0.7
1h46o3	0.6	0.7
1g7sw4	0.6	0.0
19p65k	0.655555555556	0.438888888889
1531np	0.325	-0.2
13m9ut	0.36	0.14
120l5o	0.3	0.2
mddju	0.9	1.0
1hpdu2	0.9	0.4
1gp2z0	1.0	-0.8
1fhf3d	0.6875	-0.3125
1etlsv	0.3	0.0
1705ha	0.5	0.5
146e5t	0.288888888889	-0.155555555556
zvyf7	1.0	-0.75
u4muj	0.5	0.5
1jnnu1	0.41875	0.0625
1hwe8k	0.558333333333	0.4
qumy9	0.275	-0.125
or123	0.5	0.5
nim3z	0.1	0.1
1jnjsn	0.833333333333	0.5
1iyl1t	0.7	0.45
1ht2io	0.25	0.25
1gn0ij	0.35	0.175
1glnhf	0.5	0.4
1f5i1v	0.29	0.06
1dhrfd	0.222222222222	0.222222222222
13ar7p	0.9	0.2
yn5d1	0.304761904762	-0.0238095238095
tsvd2	0.535714285714	0.357142857143
nuyem	0.375	0.175
niicl	1.0	0.0
1kg8qz	0.54	0.16
1jgz8s	0.4	-0.2
1f75nj	0.1	0.0
19jkpz	0.1	0.1
12afsp	0.2	0.2
1216c6	0.65	0.3
10dk2k	0.477777777778	0.283333333333
vu9sr	0.333333333333	0.333333333333
urgek	0.575	-0.25
urd1k	0.5	0.4
1jvfbn	0.666666666667	-0.333333333333
1ji9sv	0.4	-0.3
1jerz7	0.3	0.0
1jaq7d	0.3	0.35
1fx1ux	0.618181818182	0.412121212121
1d7it3	0.475	0.05
1d1kde	0.6875	-0.3125
14sldy	0.65	0.2
137hgw	1.0	0.6
125bj2	0.3	1.0
11ky59	0.7	-0.4
11cdhj	0.45	0.1
10tejg	0.5	0.214285714286
106que	0.3	0.0222222222222
s55wn	0.428333333333	0.361666666667
ojscy	0.533333333333	0.204166666667
nxx5s	0.4	-0.1
nifj5	0.3	1.0
mw0pp	1.0	-0.5
1irrnj	0.75	0.25
1ekk7t	0.125	0.0
1aotyo	0.25	0.25
14ik9t	0.166666666667	0.0208333333333
14dpjq	0.15	0.5
142eu2	0.7	0.55
125xeq	0.5	0.5
v2vmr	0.383333333333	0.283333333333
1jptfv	0.4	0.0
1iqq5w	0.4	0.155555555556
1i8hgn	0.516666666667	0.0333333333333
1hoc3z	0.416666666667	0.183333333333
1hnbx7	0.333333333333	0.25
1gcx72	1.0	0.0
1gc4p9	0.3	0.12
1g96w2	0.3	0.2
1g47ea	0.25	0.0
1fvp4y	0.0666666666667	0.0
1faeiw	0.4875	0.2875
1ebti4	0.535714285714	0.285714285714
1cwemd	0.454545454545	0.136363636364
1cplrz	0.9	-0.5
1cnw6a	0.6	0.7
1c9w9h	0.8	0.4
1bg9cq	0.05	0.0
1awbdl	0.2	-0.3
16ikvx	0.6875	-0.5625
144t2k	0.1	0.1
137atx	0.3	0.25
126qft	0.1	0.0
10mhtj	0.25	0.0
101tev	0.334375	-0.115625
xzyq7	0.444444444444	0.222222222222
xmnd5	0.608928571429	0.221428571429
v18qv	0.1	0.0
udwt9	0.270085470085	0.15
tjxjh	0.59375	-0.0880681818182
qjq47	0.535714285714	0.107142857143
1joi6s	1.0	0.0
1iytth	0.8	0.65
1hjqp5	0.255555555556	0.244444444444
1gimd8	0.3125	-0.0625
1fkiy0	0.6875	-0.3125
1dk4aa	0.583333333333	0.333333333333
1dea6j	0.65	0.15
1dcupv	0.5	0.05
1cm61x	0.553571428571	-0.3
19n7os	0.4	0.0
19eajf	0.888888888889	-0.25
16gcyf	0.54	0.16
13pw1w	0.333333333333	0.25
133pw4	0.2	0.0
10gunu	0.65	0.35
zzt3c	0.125	0.0
vpo3o	0.8	0.0
1jouki	0.375	-0.125
1jgof3	0.166666666667	0.166666666667
1j2cji	0.420238095238	0.0952380952381
1iti9o	0.1	0.0
1it5lt	0.5	0.5
1i1nsa	0.05	0.0
1hjnfc	0.125	0.0
1h7i0b	1.0	0.0
1e286y	0.8	0.0
1c522s	0.6	0.2
19y89b	0.326666666667	0.0533333333333
19n73p	0.666666666667	-0.7
177tgw	0.7	-0.4
16ef3t	1.0	0.0
15x1k4	0.155555555556	0.1
13o877	0.21887755102	-0.0525510204082
136f5x	0.1	-0.1
119ir4	0.95	0.1
10bi06	0.5	0.3
vx8qn	0.395833333333	-0.00416666666667
u75pe	1.0	0.6
t8mo5	0.625	0.5
t6hvl	0.583333333333	0.416666666667
1kfez5	0.25	0.0
1ir8r5	0.6	0.7
1ii7os	0.1	-0.1
1hz6mh	0.6	0.7
1hck92	0.233333333333	-0.0666666666667
1ham69	0.633333333333	5.55111512313e-17
1gzoar	0.475	-0.075
1gpww5	0.55	0.1
1f4elc	0.9	-0.5
1f372k	0.535714285714	0.285714285714
1f2iei	0.166666666667	0.0
1dw2rf	0.5	-0.35
1d3kc9	0.25	0.03125
1bw3mh	0.68125	0.075
1bfusn	0.05	0.0
1869xi	0.375	0.125
1718wz	0.666666666667	-0.7
16cb42	0.4	-0.2
1698bh	0.756481481481	0.291666666667
165cs9	0.6	0.133333333333
12aa68	1.0	0.4
10ixez	1.0	-0.666666666667
w38bd	0.583333333333	-0.25
udbwv	0.55	0.03125
sz89r	0.6	0.7
slnsk	0.611111111111	-0.0555555555556
sdlx4	0.8	0.4
oemcs	0.25	0.0
msfd6	0.355	0.117272727273
1kb7vm	0.166666666667	0.166666666667
1jzroe	0.4	0.607142857143
1jsqpg	0.5	0.0625
1jktkv	0.375	0.03125
1isra7	0.1	0.0
1hryou	0.535714285714	0.285714285714
1gn5pl	0.4	0.4
1gfw25	0.5	0.5
1g584g	0.357142857143	0.0
1fq1no	1.0	0.0
1fhi2o	0.4	0.03125
1fejxr	0.6	0.7
1f04e5	0.35	0.00625
1el8sj	0.4	0.0
1egb25	0.8	0.4
1e4ejg	0.5	-0.1875
1dkagv	0.357142857143	0.0
1askia	0.4	0.1
1aa1cz	0.15	0.5
19bh7p	0.816666666667	-0.1
17nrld	0.293	0.107
16b2vk	0.0666666666667	-0.166666666667
15lexv	0.54	0.19
15blqn	1.0	0.5
13n7a3	0.65	0.35
10iiby	0.6875	-0.3125
ywnl5	1.0	0.0
ykq3h	0.8	0.35
wt7a5	0.1375	0.05
wadr0	1.0	0.0
vo3dl	0.425	0.1
teszk	0.3	-0.5
tdqf3	0.443928571429	0.1125
qsaek	0.5	-0.1875
nfaw8	0.583333333333	0.0
mepln	1.0	0.5
1jn8h3	0.5	0.5
1jd0bw	0.5	0.214285714286
1j8vp8	0.3	-0.3
1itsig	0.25	0.25
1in9k8	0.322222222222	0.0444444444444
1ifvyd	0.80625	-0.43125
1hy5dk	0.333333333333	0.114583333333
1hlyri	0.25	0.0
1gdlmk	0.454545454545	0.136363636364
1g8l8e	1.0	0.0
1ejdgw	1.0	0.0
1eahg7	0.25	0.0
1dzb8y	0.3	1.0
1dogti	0.5	0.5
1cd2vj	0.5	0.5
1bd74i	0.25	0.0
1ano2x	0.684848484848	-0.0545454545455
1akkc9	0.0833333333333	0.0833333333333
1a1psx	0.345238095238	0.125
18wxsd	0.6875	-0.3125
184xxh	1.0	0.0
17ieh2	0.433333333333	0.271428571429
16mlca	0.6	0.5
15p7od	0.3	1.0
14660i	0.35	0.7
12p697	0.5	0.0
124jxe	0.75	0.383333333333
105dvm	1.0	0.0
zys4a	0.545238095238	-0.0047619047619
zukyx	1.0	0.0
zubkm	1.0	0.5
zp8lg	0.7	0.4
y2fa6	0.3125	-0.0625
xppv7	0.8	0.4
xjqht	0.55	0.38125
w8oen	0.205555555556	-0.122222222222
vp7la	0.6	0.2
vbf9a	0.5	-0.3
uspic	0.5	0.333333333333
t78wk	0.333333333333	-0.166666666667
sjghv	0.4	0.125
qgyvq	0.555555555556	-0.4
olanv	0.5	0.15625
ofzhz	0.3	1.0
oerp4	0.206944444444	-0.0777777777778
nu3vp	0.6875	-0.3125
nownw	1.0	0.5
n8ow8	0.3	-0.35
mutfh	0.5	0.5
mt7nd	0.5	-0.5
mox7o	0.333333333333	-0.166666666667
mepwr	0.1	0.0
1k7eje	0.4	0.0
1k4o0i	0.7	-0.4
1jy7cb	1.0	0.6
1jkjwc	0.6	0.7
1j5u3p	0.4	0.05
1ixgvn	0.6	0.7
1imza5	0.5	0.318181818182
1hlb1q	0.233333333333	-0.025
1h37us	0.4	0.2
1gzpj3	0.833333333333	0.433333333333
1guj6n	0.333333333333	0.2
1gqijq	0.225	-0.1
1giv87	0.319444444444	0.0722222222222
1ggob4	0.6	0.05
1g0z9b	0.3	0.2
1fqbja	0.105555555556	0.0944444444444
1eeecf	0.125	0.0
1eatg5	0.25	0.0
1d44n7	0.6	0.7
1b6j5h	0.4	0.25
1a4a9q	0.7	0.275
19kz1a	1.0	0.0
18dnda	0.4	0.1
17vsh6	0.494444444444	-0.225
155g51	0.833333333333	-0.1
14svg0	0.15	0.5
14raye	0.6	0.1
13orla	0.4	0.0
13i6jr	0.4	-0.05
132wi3	0.24375	-0.0875
12yx6h	0.377678571429	0.183928571429
12r8jd	0.75	0.45
12an1i	0.404166666667	0.35
11mb1r	0.35	0.195833333333
11kt3h	0.7	-0.4
ztiuj	0.338095238095	0.254761904762
ypk49	0.625	0.0
yfeay	0.375	0.0
vbybb	0.1125	0.0
u1dti	0.75	0.25
u0391	0.8	0.0
t25kt	0.166666666667	0.125
t1ujy	0.325	0.125
syegy	0.45	-0.1
scwip	0.2	0.2
rznge	0.1125	0.0
qrixq	0.1	0.2
q3giz	0.85	-0.25
p2zx5	0.1	0.1
ntiys	0.678571428571	-0.254761904762
ns6c4	0.541666666667	-0.291666666667
nkts2	0.116666666667	-0.0833333333333
mstg6	0.475	0.4
1kayt8	0.1	0.0
1k9yay	0.3	0.2
1k7ib4	0.633333333333	0.4
1k5xv5	0.45	-0.075
1k4qc4	0.4	0.0
1k01z7	0.6	0.7
1jukcr	0.5	0.0
1jt0ev	0.15	0.0
1ixt7s	0.216666666667	0.125
1ijv85	0.6	0.7
1iie4c	0.333333333333	0.0
1icyiw	0.633333333333	0.233333333333
1hk4ea	0.6	0.7
1hf0lo	0.65	0.35
1h4335	0.4	0.15
1gdeww	0.598214285714	0.0714285714286
1g4j0h	0.6	0.7
1fu8ty	0.166666666667	0.166666666667
1ero1a	0.535714285714	0.285714285714
1e63n4	0.65	0.09375
1dyd8l	0.5	0.25
1dtlux	1.0	0.5
1ds2jf	0.535714285714	0.285714285714
1drj5i	0.5	0.5
1df7i1	0.444444444444	0.116666666667
1d0n4g	0.3	1.0
1czc0h	0.6	0.2
1c06fk	0.35	0.075
1brugp	0.3	0.1
1boze2	0.25	0.0
1au94b	1.0	0.6
1aor8a	0.3	0.2
1an01e	0.39375	-0.23125
19gtj6	0.0555555555556	0.0111111111111
195jp7	0.6	0.7
16pxnq	0.725	0.125
16kqzh	0.333333333333	0.25
15sl7t	0.375	0.291666666667
